YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,TOT_NRSNG_MNTS,HOSPC_RHC_DAYS_PCT
2023,FY,PROVIDER,HOS,971567,Tribute Hospice,Van Alstyne,TX,75495,82,84,10638,3057590,1799296,1799296,1866443,*,*,85,29,71,90,*,*,*,0,0,0,2.43,0,*,0,0,73,0,14,*,0,0,0,0,0,0,0,3317,387,7076,132675,100
2023,FY,PROVIDER,HOS,971568,Fort Bend Hospice And Palliative Care Llc,Katy,TX,77494,25,26,4080,1020279,700497,700497,714547,*,0,85,*,*,72,*,*,*,0,0,0,2.39,0,0,0,0,54,0,*,*,0,0,*,0,*,0,0,701,125,1724,42750,100
2023,FY,PROVIDER,HOS,971569,Comfort Hear Hospice,Mckinney,TX,75069,18,19,944,307236,179345,179345,186577,*,0,83,*,*,89,*,*,0,0,0,0,1.78,0,*,*,0,*,0,*,*,0,0,*,0,0,0,0,226,*,256,20535,99
2023,FY,PROVIDER,HOS,971570,Trio Hospice Inc,Corpus Christi,TX,78411,36,43,4217,988040,693719,693719,734160,*,*,80,31,69,42,0,0,58,0,0,0,2.45,0,*,0,0,63,0,*,*,0,0,*,0,0,0,0,688,124,996,29505,100
2023,FY,PROVIDER,HOS,971571,Lenity Light Hospice - Fort Worth,Watauga,TX,76148,76,84,8468,1978750,1456968,1456968,1488164,22,0,82,38,62,67,18,*,*,0,*,*,3.11,0,18,*,0,50,0,17,*,0,*,0,0,0,0,0,1478,129,2975,67155,100
2023,FY,PROVIDER,HOS,971572,Sonder Hospice,West Lake Hills,TX,78746,117,118,13756,2431065,2256695,2256695,2382517,18,*,81,47,53,73,13,*,9,0,*,*,2.59,*,14,*,0,45,0,31,*,*,0,*,0,0,*,0,2381,441,5787,103950,100
2023,FY,PROVIDER,HOS,971573,Elegant Hospice,San Antonio,TX,78249,116,134,11918,2399425,1894771,1894771,2130684,39,0,79,47,53,35,*,*,55,0,*,*,3.87,0,11,14,0,19,0,40,12,*,0,*,0,0,*,0,1995,298,3071,99285,99
2023,FY,PROVIDER,HOS,971574,Amen Hospice,Spring,TX,77386,82,89,9843,2374566,1675951,1675951,1708343,17,*,85,34,66,78,*,*,*,0,0,0,2.51,0,12,*,*,48,0,15,13,*,0,*,0,0,*,0,1442,332,2212,88695,100
2023,FY,PROVIDER,HOS,971575,Spectrum Hospice Inc,League City,TX,77573,123,132,9505,2735114,1717452,1717452,1739659,10,0,82,35,65,85,*,*,*,0,0,*,2.46,*,21,11,0,31,0,23,9,*,0,*,0,0,*,0,2003,236,2991,96390,100
2023,FY,PROVIDER,HOS,971576,Pax Et Vita Hospice Agency Llc,Sugar Land,TX,77478,62,62,5818,1648620,1033409,1033409,1054133,*,*,87,40,60,61,*,*,*,0,*,0,2.34,0,*,*,0,65,0,21,0,0,0,0,0,0,0,0,1811,48,1258,122025,100
2023,FY,PROVIDER,HOS,971578,San Antonio Hospice Care,San Antonio,TX,78213,25,25,2383,467927,370729,370729,416841,*,0,85,*,*,52,*,*,*,0,0,0,2.70,0,*,0,0,44,0,*,*,0,0,*,0,0,0,0,332,16,457,18555,99
2023,FY,PROVIDER,HOS,971579,Loving Arms Hospice Llc,San Antonio,TX,78240,59,70,6393,1509080,994776,994776,1118543,41,0,80,51,49,34,*,*,44,0,0,0,3.60,0,*,*,0,30,0,46,*,*,0,*,0,0,0,0,1136,228,1517,51210,100
2023,FY,PROVIDER,HOS,971580,Maxserve Hospice,Dallas,TX,75240,111,115,6589,1822479,1209854,1209854,1266887,23,*,81,41,59,68,10,*,16,*,*,*,3.27,0,25,*,0,24,0,22,27,0,0,0,0,0,0,0,1865,326,2503,133335,99
2023,FY,PROVIDER,HOS,971581,By Your Side Hospice Llc,Houston,TX,77056,71,73,11309,1691410,1909153,1909153,1992832,75,0,74,46,54,24,42,*,32,0,*,0,3.24,*,*,*,0,34,0,32,30,0,0,0,0,0,0,0,1722,316,2044,96630,100
2023,FY,PROVIDER,HOS,971582,Principle Hospice Service Llc,San Antonio,TX,78217,35,39,4470,1117640,676726,676726,767086,49,0,84,*,*,*,*,0,77,0,0,0,2.16,0,*,*,0,54,0,*,*,*,*,*,0,0,0,0,675,141,1977,31140,100
2023,FY,PROVIDER,HOS,971583,Amedisys Hospice,Harlingen,TX,78550,360,375,36498,10393397,5616158,5616158,6422207,34,*,83,40,60,44,0,*,54,*,*,0,2.54,0,15,*,0,28,0,51,*,*,0,*,0,0,0,0,10868,1618,14646,454440,100
2023,FY,PROVIDER,HOS,971584,Maximum Quality Hospice Llc,Weslaco,TX,78596,49,51,6555,1309954,966114,966114,1132583,*,0,80,53,47,*,0,0,96,0,*,0,2.99,0,*,0,0,53,0,*,*,*,0,*,0,0,0,0,1007,237,987,42630,100
2023,FY,PROVIDER,HOS,971585,Devoted Healthcare & Hospice Services Llc,Robstown,TX,78380,153,158,20501,7621716,3383142,3383142,3567851,26,*,82,41,59,59,*,0,37,0,0,*,2.86,0,9,*,0,24,0,42,16,*,0,*,0,0,0,0,3759,657,7107,160725,100
2023,FY,PROVIDER,HOS,971586,Transcend Hospice,San Antonio,TX,78213,37,37,2572,580686,401642,401642,456839,*,*,86,38,62,86,*,0,*,0,0,0,1.89,0,*,*,0,32,0,*,*,*,0,*,0,0,0,0,852,94,769,44160,99
2023,FY,PROVIDER,HOS,971588,Buena Vida Hospice,Houston,TX,77079,47,52,6268,848333,1091080,1091080,1113010,*,0,88,*,*,51,*,*,40,0,*,0,2.16,0,*,0,0,60,0,27,*,*,0,0,0,0,0,0,904,93,1167,47370,100
2023,FY,PROVIDER,HOS,971589,Htown Hospice Llc.,Missouri City,TX,77489,15,15,1581,169530,276019,276019,281598,*,0,89,*,*,*,0,87,0,0,*,0,2.87,0,*,*,0,*,0,*,*,*,0,0,0,0,0,0,290,11,42,16530,100
2023,FY,PROVIDER,HOS,971590,Suncrest Hospice San Antonio Llc,San Antonio,TX,78232,435,469,45905,11442043,7283870,7283870,8041148,17,*,83,39,61,60,5,*,32,0,*,*,2.69,0,15,*,*,36,0,38,7,0,0,3,0,0,*,*,11639,2317,6635,558975,100
2023,FY,PROVIDER,HOS,971592,Heart Of Houston Hospice Care Inc.,Stafford,TX,77477,39,42,3353,805440,584589,584589,596356,38,0,76,51,49,38,51,0,*,0,*,0,2.51,*,*,*,0,50,0,*,*,0,*,0,0,0,0,0,634,104,944,35355,100
2023,FY,PROVIDER,HOS,971593,Abundant Hospice Llc,San Antonio,TX,78216,208,212,7528,2419516,1449306,1449306,1594855,22,*,80,45,55,58,*,*,34,0,*,*,3.09,*,22,*,0,26,0,20,15,*,*,6,0,*,*,0,2299,271,2464,106005,95
2023,FY,PROVIDER,HOS,971594,Care 4 You Senior Services,Houston,TX,77077,82,85,12510,1794350,2122702,2122702,2162325,*,*,85,30,70,71,*,*,*,0,0,*,2.55,*,*,0,*,61,0,22,*,0,0,0,0,0,0,0,2047,437,3812,84525,100
2023,FY,PROVIDER,HOS,971595,A Ray Of Light Hospice Llc,Rio Grande City,TX,78582,27,27,2171,515472,339332,339332,380329,*,0,82,*,*,0,0,0,100,0,0,0,2.94,*,*,*,0,*,0,*,*,0,0,*,0,0,0,0,666,54,290,37800,100
2023,FY,PROVIDER,HOS,971596,Glen Valley Hospice Care.,Houston,TX,77061,12,12,1185,125240,209306,209306,209389,*,0,77,*,*,*,*,*,*,0,0,0,2.78,0,*,0,0,*,0,*,*,0,0,*,0,0,0,0,178,23,233,10380,100
2023,FY,PROVIDER,HOS,971597,Choice Hospice,The Woodlands,TX,77380,209,213,19454,5243541,3373317,3373317,3451043,9,*,82,46,54,89,*,*,6,0,*,*,2.99,*,27,*,0,34,0,22,9,*,*,*,*,0,0,0,5148,682,7237,223485,99
2023,FY,PROVIDER,HOS,971598,Vara Hospice,Laredo,TX,78041,21,22,1163,280279,186097,186097,214438,*,0,81,*,*,*,0,0,90,0,*,0,2.30,*,*,0,0,*,0,*,*,*,0,*,0,0,0,0,365,43,0,17610,100
2023,FY,PROVIDER,HOS,971600,Cedar Hospice Inc.,Sugar Land,TX,77478,19,21,1743,623024,304472,304472,310457,*,0,75,*,*,*,*,0,*,0,0,0,4.85,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,221,56,491,13845,100
2023,FY,PROVIDER,HOS,971601,Grace Race Palliative Hospice Llc,Houston,TX,77036,20,20,911,214108,175581,175581,179101,*,0,71,*,*,*,60,*,*,0,*,0,2.13,0,*,0,0,*,0,*,*,*,0,0,0,0,0,0,220,35,87,20490,99
2023,FY,PROVIDER,HOS,971602,Santa Rita Home Health Services,San Antonio,TX,78216,99,125,14970,2668449,2304591,2304591,2591379,62,*,81,46,54,30,*,0,65,0,*,0,2.83,0,*,0,0,43,0,42,*,*,0,*,0,0,0,0,2487,496,3623,128730,99
2023,FY,PROVIDER,HOS,971604,Suncrest Hospice,Austin,TX,78759,553,592,47735,15274162,8296211,8296211,8574028,10,2,85,35,65,84,6,*,8,0,*,*,2.41,0,14,*,0,47,0,31,6,*,*,*,*,*,0,0,13582,1979,26125,631965,100
2023,FY,PROVIDER,HOS,971605,Halcyon Home,San Marcos,TX,78666,12,12,638,160816,108540,108540,116152,*,0,81,*,*,*,0,0,*,0,0,0,3.90,0,*,0,0,*,0,*,0,0,0,0,0,*,0,0,148,40,209,7200,100
2023,FY,PROVIDER,HOS,971610,Alasan Comfort Care Inc.,Houston,TX,77099,18,20,1873,445080,313686,313686,313854,*,0,81,*,*,*,*,0,*,0,0,0,2.32,0,*,0,0,*,0,*,0,*,0,0,0,0,0,0,245,*,542,12675,100
2023,FY,PROVIDER,HOS,971612,Amable Home Care Llc,La Feria,TX,78559,18,22,1798,426706,267841,267841,304308,*,0,81,*,*,*,0,0,89,0,*,0,2.37,0,*,0,*,*,0,*,0,*,0,*,0,*,0,0,508,0,538,15780,100
2023,FY,PROVIDER,HOS,971613,Affinity Hospice Prn,League City,TX,77573,35,41,5257,1810915,879040,879040,895597,*,*,83,37,63,89,0,0,*,0,*,0,2.57,0,*,*,0,44,0,*,*,*,*,0,0,0,0,0,957,14,1306,58065,100
2023,FY,PROVIDER,HOS,971614,Magnolia Hospice,Arlington,TX,76011,708,746,82393,20187594,14021016,14021016,14450595,22,4,84,35,65,84,5,*,8,*,*,*,2.44,*,15,2,0,47,0,26,10,*,*,*,0,*,*,*,15917,2970,44975,856035,100
2023,FY,PROVIDER,HOS,971616,Completetx Hospice,Richardson,TX,75081,118,131,17134,4578269,2906653,2906653,2977123,52,*,75,38,62,47,38,*,11,*,*,0,3.07,0,*,*,0,20,0,54,17,*,0,*,0,0,0,0,15,0,9859,1680,100
2023,FY,PROVIDER,HOS,971617,Real Comfort Healthcare Inc,Houston,TX,77060,73,75,4745,501090,844276,844276,861337,21,*,80,36,64,55,21,*,21,0,*,0,3.80,0,45,*,*,20,0,15,*,*,0,*,0,*,0,0,740,24,1165,46470,100
2023,FY,PROVIDER,HOS,971618,Retreat Health Care Services Inc,Texarkana,TX,75503,162,167,16498,3989744,2960254,2960254,3245363,31,11,79,34,66,83,14,0,*,*,*,0,2.14,0,15,0,*,25,0,36,17,*,7,*,0,0,0,0,4015,539,1717,154065,97
2023,FY,PROVIDER,HOS,971619,Caridad Healthcare Inc,Roma,TX,78584,23,28,2026,591062,309142,309142,354273,*,0,84,*,*,*,0,0,87,0,*,0,3.83,0,*,0,0,*,0,*,*,0,0,*,0,0,0,0,435,20,342,26835,100
2023,FY,PROVIDER,HOS,971620,Shelter Hospice Inc,Dallas,TX,75251,54,55,6126,1517557,1069020,1069020,1091747,44,*,80,44,56,41,28,20,*,0,0,*,2.55,0,*,*,0,45,0,29,*,0,0,0,0,*,0,0,1124,192,2271,46500,100
2023,FY,PROVIDER,HOS,971621,Transcend Hospice,San Antonio,TX,78213,109,115,11226,2532986,1729359,1729359,1913330,31,15,79,35,65,48,*,0,45,0,*,0,2.53,0,*,*,*,25,0,50,13,*,0,0,0,0,0,0,1756,359,4547,96885,100
2023,FY,PROVIDER,HOS,971622,Mt. Sinai Hospice,Harlingen,TX,78550,211,231,19188,4715880,2935205,2935205,3409654,50,*,83,42,58,19,*,*,78,0,0,0,2.98,*,15,0,*,38,0,31,7,5,0,*,0,0,0,*,5667,28,5236,203565,100
2023,FY,PROVIDER,HOS,971623,Heritage Hospice,Houston,TX,77058,20,20,341,97305,69613,69613,69728,*,*,82,*,*,65,*,0,*,0,*,0,3.07,0,*,0,0,*,0,*,*,0,0,*,0,0,0,0,148,23,149,6360,100
2023,FY,PROVIDER,HOS,971624,Brightlight Infusion Hh And Palliative Care Inc,Houston,TX,77074,31,37,3959,855960,680118,680118,693759,48,0,77,42,58,*,45,0,39,0,*,0,3.43,0,*,*,0,*,0,43,*,0,0,0,0,0,0,0,601,44,157,32160,100
2023,FY,PROVIDER,HOS,971625,Southern Hospice And Palliative Care,Houston,TX,77077,20,21,1864,405171,330063,330063,336682,*,0,77,*,*,*,*,0,*,0,0,0,3.96,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,308,72,333,23610,100
2023,FY,PROVIDER,HOS,971627,Concho Hearts Hospice Llc,San Angelo,TX,76901,725,768,82482,15842428,13593096,13593096,14568175,10,4,83,40,60,84,4,*,10,*,*,*,2.41,0,13,5,*,44,0,25,10,*,*,2,0,0,*,*,19490,0,39006,970485,100
2023,FY,PROVIDER,HOS,971628,Briargate Healthcare Services Inc,Pearland,TX,77057,39,46,6713,1558180,1289682,1289682,1315600,*,0,64,41,59,*,85,0,*,0,0,0,1.97,0,*,*,0,*,0,65,26,0,0,0,0,0,0,0,0,0,0,0,98
2023,FY,PROVIDER,HOS,971630,Angel's Touch Hospice,San Antonio,TX,78240,46,46,3821,1398700,872859,872859,962298,*,0,77,37,63,46,24,0,28,0,*,*,3.15,0,*,*,0,52,0,35,0,*,*,*,0,0,0,0,700,16,871,42060,91
2023,FY,PROVIDER,HOS,971631,Umc Home Health And Hospice An Amedisys Partner,Lubbock,TX,79416,145,155,11957,3277763,1904167,1904167,2177658,27,*,79,54,46,71,*,0,22,*,*,0,2.15,*,33,*,0,25,0,16,13,*,*,*,0,0,*,0,2902,712,2965,140175,99
2023,FY,PROVIDER,HOS,971633,St Catherine's Healthcare Llc,Houston,TX,77060,88,98,7297,1714800,1273519,1273519,1299059,41,*,75,47,53,66,23,*,*,0,0,*,3.12,*,*,14,0,33,0,34,14,*,*,0,0,0,0,0,985,143,2077,51630,100
2023,FY,PROVIDER,HOS,971634,Advanced Hospice Of Texas,San Antonio,TX,78230,38,42,4170,1070423,643785,643785,724724,*,0,83,39,61,63,*,*,29,0,0,0,2.11,*,*,*,0,45,0,*,*,*,0,*,0,0,0,0,942,150,1706,37005,100
2023,FY,PROVIDER,HOS,971635,St. Marys Hospice Llc,Farmers Branch,TX,75234,29,32,1850,490462,333734,333734,340592,*,0,83,*,*,97,*,0,0,0,*,0,2.13,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,386,26,1229,16560,100
2023,FY,PROVIDER,HOS,971636,Enhabit Hospice,Abilene,TX,79606,65,70,4679,1129404,770987,770987,853603,*,*,85,49,51,92,*,0,*,0,0,0,2.70,*,*,*,0,23,0,49,*,0,0,*,0,0,0,*,873,86,1232,47580,100
2023,FY,PROVIDER,HOS,971637,Gentiva,Midland,TX,79701,93,96,6355,1318384,1023168,1023168,1139767,16,*,82,47,53,78,*,*,17,0,0,0,2.40,0,17,*,0,26,0,28,20,*,*,*,0,0,*,0,1832,239,901,79635,100
2023,FY,PROVIDER,HOS,971638,Journey Hospice Llc,San Antonio,TX,78216,72,75,10906,2562558,1682662,1682662,1893043,50,0,79,49,51,36,*,*,56,0,*,0,2.98,0,*,15,0,23,0,51,*,*,0,0,0,*,0,0,1777,367,2551,74235,100
2023,FY,PROVIDER,HOS,971641,Gateway Hospice Providers Llc,Burleson,TX,76028,80,85,7564,2787936,1315359,1315359,1339463,16,*,83,36,64,90,*,0,*,0,0,0,2.91,0,14,*,0,42,0,34,*,0,0,*,0,0,0,0,1309,257,2342,63735,100
2023,FY,PROVIDER,HOS,971643,Nightingale Hospice Care Inc.,San Antonio,TX,78230,203,239,26732,13684803,4263768,4263768,4687346,38,21,81,37,63,43,*,*,51,0,*,*,2.90,0,8,*,*,32,0,39,10,*,0,*,0,0,0,0,5475,917,5812,292185,99
2023,FY,PROVIDER,HOS,971644,Pure Heart Hospice,San Antonio,TX,78229,32,37,3834,861336,607160,607160,670310,38,0,77,*,*,41,*,*,50,0,0,0,2.80,0,*,*,0,*,0,51,*,*,0,0,0,0,0,0,644,120,635,37275,100
2023,FY,PROVIDER,HOS,971646,Able Caring And Hospice Services Inc,Houston,TX,77036,34,34,2953,720960,545595,545595,545855,*,*,69,*,*,*,88,0,*,0,0,*,2.31,*,*,*,0,*,0,44,*,0,0,0,0,0,0,0,432,111,1074,26805,100
2023,FY,PROVIDER,HOS,971648,Amazing Hands Hospice Llc,Mesquite,TX,75150,13,13,277,65000,56365,56365,57495,*,0,81,*,*,*,92,0,0,0,*,0,2.67,0,*,*,0,*,0,*,*,0,0,0,0,0,0,0,42,11,67,2520,100
2023,FY,PROVIDER,HOS,971649,Unicare Palliative & Hospice Care Llc,Katy,TX,77450,227,233,34885,8075250,5846125,5846125,5852889,48,*,72,49,51,26,63,*,7,0,*,*,3.36,*,5,*,0,18,0,51,19,*,0,*,0,0,0,0,4886,374,8328,235380,100
2023,FY,PROVIDER,HOS,971650,Calvert Hospice Llc,Lubbock,TX,79423,203,225,17339,4152055,2798705,2798705,3126989,14,19,84,37,63,76,5,0,17,0,*,*,2.37,0,16,*,0,35,0,28,15,*,0,*,0,*,*,0,5829,95,3991,243615,100
2023,FY,PROVIDER,HOS,971651,Windsor Hospice And Palliative Care Services Llc,Needville,TX,77461,14,16,1590,165060,257648,257648,257750,0,0,87,*,*,86,*,0,*,0,0,0,1.57,0,0,*,0,*,0,0,0,0,0,0,0,0,0,0,244,*,293,12570,100
2023,FY,PROVIDER,HOS,971652,Intrepid Usa Hospice Services,Beaumont,TX,77707,119,132,13420,3497671,2211577,2211577,2391978,*,*,82,48,52,83,13,*,*,0,0,0,2.53,0,16,0,0,26,0,39,17,*,*,0,0,0,0,0,3619,506,4344,159825,100
2023,FY,PROVIDER,HOS,971653,At Home Hospice And Palliative Care Llc.,Stafford,TX,77477,16,18,2776,639877,463261,463261,472139,*,0,76,*,*,*,*,*,*,0,0,0,3.91,0,*,0,0,*,0,*,*,0,0,*,0,0,0,0,424,*,546,25710,100
2023,FY,PROVIDER,HOS,971656,True Heart Hospice And Palliative Care Of Texas Llc,Temple,TX,76502,28,31,3475,721148,610964,610964,620904,43,*,80,*,*,79,*,0,*,0,0,0,2.47,0,*,0,0,*,0,52,*,*,0,0,0,0,0,0,558,133,920,22560,99
2023,FY,PROVIDER,HOS,971657,Citizens Palliative Care Llc,Sugar Land,TX,77478,12,12,1169,233800,214090,214090,214175,*,0,65,*,*,0,92,*,0,0,*,0,1.57,0,0,0,0,*,0,*,*,0,0,0,0,0,0,0,0,0,0,0,100
2023,FY,PROVIDER,HOS,971659,Yellow Rose Hospice Care Inc.,San Antonio,TX,78230,97,106,6646,3584556,1113832,1113832,1228361,36,0,78,37,63,52,*,*,38,0,*,0,2.41,0,*,21,*,38,0,25,*,*,0,*,0,0,0,0,1881,122,1547,101310,99
2023,FY,PROVIDER,HOS,971661,Bcm Health Llc,Texas City,TX,77590,232,271,40542,10122524,6960015,6960015,6962649,63,0,70,48,52,30,58,*,10,*,*,*,2.48,*,7,*,*,13,0,51,27,*,0,*,0,0,0,0,5950,1387,5634,359535,100
2023,FY,PROVIDER,HOS,971662,Zenith Palliative Care Inc,Houston,TX,77036,27,30,3358,737240,589301,589301,589535,*,0,62,41,59,*,59,0,*,0,*,*,2.44,*,*,*,0,*,0,40,*,*,0,*,*,0,0,0,484,100,229,30060,100
2023,FY,PROVIDER,HOS,971663,Circle Of Life Hospice And Palliative Care,San Antonio,TX,78216,128,147,16901,3906859,2709490,2709490,2989807,26,0,82,38,63,48,13,*,36,0,*,0,2.56,0,10,*,0,31,0,44,10,*,0,*,0,0,*,0,2890,561,3514,134580,100
2023,FY,PROVIDER,HOS,971664,Newman Memorial Healthcare Hospice Llc,Houston,TX,77590,26,27,1912,413170,354786,354786,354929,*,0,68,*,*,*,88,0,0,0,*,0,2.07,*,*,*,0,*,0,41,52,0,0,0,0,0,0,0,0,0,0,0,98
2023,FY,PROVIDER,HOS,971665,Tribute Hospice And Palliative Care,Corpus Christi,TX,78410,99,115,12332,2952090,2063763,2063763,2134466,27,0,81,43,57,57,*,0,40,0,*,0,2.80,0,18,*,0,23,0,33,17,*,0,*,0,0,0,0,2457,485,2898,118245,100
2023,FY,PROVIDER,HOS,971667,Doctor's Choice Hospice,Houston,TX,77040,356,392,24703,6874520,4392870,4392870,4477850,21,4,80,47,53,56,21,4,18,0,*,*,3.33,*,30,*,0,24,0,19,16,3,0,4,*,0,0,0,6506,738,5537,379470,100
2023,FY,PROVIDER,HOS,971668,Encompass Health Hospice,Tyler,TX,75701,209,216,23854,6288948,3797760,3797760,4246389,15,16,82,42,58,90,8,0,*,0,*,0,2.63,*,19,*,0,34,0,31,11,*,*,*,0,0,0,0,5308,731,9529,299085,99
2023,FY,PROVIDER,HOS,971670,City Hospice & Palliative Care Llc,Sugar Land,TX,77478,38,38,4241,954600,739252,739252,739545,55,0,80,45,55,32,*,0,45,0,*,0,2.82,*,*,0,0,37,0,45,*,0,0,*,0,0,0,0,641,155,534,31350,100
2023,FY,PROVIDER,HOS,971671,A Caring Touch Home Health Services,Lufkin,TX,75901,172,189,22533,5385560,3870110,3870110,3896068,32,*,78,42,58,55,28,*,15,0,*,0,3.20,*,6,*,0,33,0,43,10,*,0,*,0,0,*,0,4149,114,6596,177285,100
2023,FY,PROVIDER,HOS,971672,St. Johns Hospice Llc,Dallas,TX,75234,16,19,1414,349704,226746,226746,250373,*,0,81,*,*,*,*,0,*,0,0,0,2.35,0,*,*,0,*,0,*,*,*,0,*,0,0,0,0,337,41,435,19860,100
2023,FY,PROVIDER,HOS,971674,Ambient Hospice And Palliative Care,Houston,TX,77074,37,44,4636,1040480,821400,821400,821769,38,0,76,35,65,73,*,0,*,0,0,0,3.11,0,*,*,0,30,0,52,*,0,0,0,0,0,0,0,691,160,565,48840,100
2023,FY,PROVIDER,HOS,971678,Choice Hospice,Houston,TX,77074,32,38,3061,808480,552622,552622,552633,34,0,75,56,44,41,44,*,*,0,0,*,3.09,0,*,*,0,47,0,34,*,0,0,0,0,0,0,0,497,56,812,29820,100
2023,FY,PROVIDER,HOS,971679,Unity Hospice,Houston,TX,77058,27,29,1033,454412,196971,196971,197109,*,0,84,44,56,48,*,0,*,0,0,0,2.83,0,*,*,0,*,0,*,*,*,0,*,0,0,0,0,424,58,225,23460,100
2023,FY,PROVIDER,HOS,971682,Brytelyte Homecare Llc,Houston,TX,77057,33,33,3028,642400,588022,588022,588257,67,0,70,64,36,*,85,0,*,0,*,0,1.74,0,0,0,0,*,0,33,55,*,0,0,0,0,0,0,0,0,0,0,99
2023,FY,PROVIDER,HOS,971683,A1 Palliative Hospice Inc,Houston,TX,77095,23,27,1285,268600,233111,233111,233203,*,0,67,*,*,0,100,0,0,0,0,0,2.32,0,0,*,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0,0,100
2023,FY,PROVIDER,HOS,971684,Serenity Care Solutions llc,Highlands,TX,77562,109,118,14412,3629063,2531224,2531224,2531258,27,*,78,54,46,58,28,*,12,0,*,0,2.99,0,9,*,0,29,0,42,17,*,0,*,0,0,0,0,2415,499,6310,121005,100
2023,FY,PROVIDER,HOS,971685,All Saints Hospice Care Inc,San Antonio,TX,78230,20,20,2410,1357650,385443,385443,424692,*,*,87,*,*,65,0,0,*,0,*,0,2.32,0,*,*,*,*,0,*,0,0,0,0,0,0,0,0,412,88,969,23595,100
2023,FY,PROVIDER,HOS,971686,Graceful Hospice & Palliative Care Llc,San Antonio,TX,78201,36,39,3795,941432,630696,630696,694535,33,0,77,36,64,36,*,0,61,0,*,0,3.15,0,*,*,0,36,0,*,*,0,0,*,0,0,*,0,1136,45,1076,71355,98
2023,FY,PROVIDER,HOS,971687,Faith Hospice Inc.,El Paso,TX,79936,166,170,19077,4360810,2900729,2900729,3323094,34,0,85,39,61,22,*,0,77,0,*,0,2.68,0,23,*,0,42,0,24,6,*,0,*,0,0,0,*,3162,953,7271,147660,100
2023,FY,PROVIDER,HOS,971688,Destiny Hospice Llc,Houston,TX,77063,45,47,4024,935280,717703,717703,719564,49,*,78,47,53,53,27,*,*,0,*,0,3.43,0,*,0,0,38,0,53,*,0,0,0,0,0,0,0,661,149,816,38715,100
2023,FY,PROVIDER,HOS,971689,Hummingbird Hospice Llc,San Antonio,TX,78209,170,179,24944,6430476,3909746,3909746,4312890,17,*,83,29,71,66,*,*,29,0,0,*,2.52,*,11,*,0,38,0,29,14,*,0,*,0,0,0,0,5520,986,10994,216705,99
2023,FY,PROVIDER,HOS,971690,Canaan Land Hospice Care Llc,Houston,TX,77079,46,47,1915,344825,368175,368175,368713,*,*,80,35,65,72,*,*,*,0,0,0,2.53,0,32,0,0,40,0,*,0,*,0,*,*,*,0,0,407,44,502,28740,99
2023,FY,PROVIDER,HOS,971692,A & S Hospice And Palliative Care Llc,Houston,TX,77074,20,22,2145,514280,396191,396191,396348,*,0,71,*,*,*,*,0,0,0,0,0,2.81,0,0,*,0,*,0,*,*,0,*,*,0,0,0,0,315,22,729,18510,100
2023,FY,PROVIDER,HOS,971693,Saint Daniel Palliative Care Inc,Sugar Land,TX,77479,28,31,2839,567800,512444,512444,512647,*,0,71,54,46,*,61,0,*,0,0,0,3.04,0,0,*,0,*,0,*,*,0,0,0,0,0,0,0,0,0,0,0,100
2023,FY,PROVIDER,HOS,971694,Amandi Hospice Llc,Houston,TX,77095,52,55,5946,1297970,1111398,1111398,1112319,73,0,65,40,60,*,85,0,*,0,0,0,2.47,0,*,*,0,*,0,55,29,0,0,*,0,0,0,0,0,0,0,0,99
2023,FY,PROVIDER,HOS,971696,Prim Palliative & Hospice Care Inc,Plano,TX,75024,27,29,1829,509843,333360,333360,340387,*,*,84,*,*,81,*,0,*,0,0,0,2.08,0,*,*,0,55,0,*,*,0,0,0,0,0,0,0,400,38,805,28620,100
